SHOP_WEEK;SHOP_DATE;SHOP_WEEKDAY;SHOP_HOUR;QUANTITY;PROD_CODE;PROD_CODE_10;PROD_CODE_20;PROD_CODE_30;PROD_CODE_40;CUST_CODE;seg_1;seg_2;BASKET_ID;BASKET_SIZE;BASKET_PRICE_SENSITIVITY;BASKET_DOMINANT_MISSION;STORE_CODE;STORE_FORMAT;STORE_REGION;SPEND;BASKET_TYPE;SHOP_HOUR_GROUP
200743;2007-12-22;Saturday;18;1;PRD0903678;CL00222;DEP00076;G00023;D00005;CUST0000183782;BG;BU;994108900317807;S;MM;Grocery;STORE01854;LS;W03;0,01;Small Shop;Evening
200813;2008-05-25;Sunday;14;1;PRD0903052;CL00031;DEP00008;G00004;D00002;CUST0000906950;AZ;FN;994111100757668;M;MM;Fresh;STORE01287;LS;N01;0,26;Top Up;Evening
200743;2007-12-23;Sunday;9;1;PRD0902574;CL00068;DEP00019;G00007;D00002;CUST0000421153;BG;BU;994108900491041;L;UM;Fresh;STORE01423;XLS;E03;1,67;Top Up;Afternoon
200752;2008-02-20;Wednesday;15;1;PRD0903052;CL00031;DEP00008;G00004;D00002;CUST0000169068;AZ;;994109800278882;M;UM;Fresh;STORE02832;MS;E02;0,69;Small Shop;Evening
200610;2006-05-01;Monday;16;3;PRD0902638;CL00067;DEP00019;G00007;D00002;CUST0000343796;AZ;DI;994100400373874;L;LA;Fresh;STORE00811;MS;S03;6,69;Top Up;Evening
200814;2008-05-31;Saturday;18;1;PRD0904976;CL00040;DEP00010;G00004;D00002;CUST0000620636;BG;BU;994111200571367;S;UM;Fresh;STORE00496;MS;W02;1,49;Small Shop;Evening
200628;2006-09-09;Saturday;21;1;PRD0904366;CL00079;DEP00022;G00007;D00002;CUST0000789884;AZ;DI;994102200668905;M;LA;Fresh;STORE01923;LS;E01;1,25;Small Shop;Night
200802;2008-03-07;Friday;15;1;PRD0900954;CL00013;DEP00004;G00003;D00001;CUST0000537846;BG;BU;994110000525435;M;LA;Grocery;STORE00246;MS;S02;1,46;Small Shop;Evening
200632;2006-10-04;Wednesday;14;1;PRD0900121;CL00063;DEP00019;G00007;D00002;CUST0000209150;BG;AT;994102600296752;M;MM;Fresh;STORE00844;LS;N01;0,98;Small Shop;Evening
200609;2006-04-28;Friday;14;1;PRD0902920;CL00105;DEP00036;G00010;D00003;CUST0000306322;AZ;DI;994100300351395;L;LA;Mixed;STORE00769;SS;N03;0,79;Full Shop;Evening
200722;2007-07-28;Saturday;10;3;PRD0903541;CL00064;DEP00019;G00007;D00002;CUST0000022384;CT;BU;994106800188746;L;UM;Fresh;STORE01859;LS;N02;3,27;Full Shop;Afternoon
200718;2007-06-29;Friday;21;1;PRD0902960;CL00103;DEP00035;G00010;D00003;;;;994106400007750;M;UM;Fresh;STORE01163;LS;E03;0,21;Small Shop;Night
200818;2008-06-27;Friday;12;1;PRD0903300;CL00076;DEP00022;G00007;D00002;CUST0000160330;BG;CZ;994111600273065;L;UM;Mixed;STORE02701;MS;E01;1,9;Full Shop;Afternoon
200734;2007-10-17;Wednesday;10;1;PRD0901192;CL00105;DEP00036;G00010;D00003;CUST0000295480;CT;BU;994108000354612;L;MM;Mixed;STORE01856;MS;N03;0,32;Full Shop;Afternoon
200613;2006-05-22;Monday;14;1;PRD0903317;CL00002;DEP00001;G00001;D00001;CUST0000634881;AZ;CZ;994100700555839;L;MM;Grocery;STORE01379;LS;S01;0,84;Top Up;Evening
200716;2007-06-11;Monday;8;1;PRD0904245;CL00065;DEP00019;G00007;D00002;CUST0000406727;BG;AT;994106200438124;M;UM;Mixed;STORE01266;LS;S03;1,16;Small Shop;Afternoon
200625;2006-08-15;Tuesday;21;1;PRD0902148;CL00225;DEP00077;G00024;D00006;;;;994101900117780;M;MM;Fresh;STORE00352;MS;N03;5,77;Top Up;Night
200718;2007-06-27;Wednesday;14;1;PRD0900432;CL00070;DEP00020;G00007;D00002;CUST0000793677;CT;EQ;994106400692970;L;MM;Fresh;STORE01371;MS;E01;0,43;Top Up;Evening
200737;2007-11-09;Friday;20;1;PRD0903774;CL00140;DEP00049;G00014;D00003;;;;994108300055630;L;UM;Mixed;STORE00502;LS;S03;2,14;Top Up;Night
200801;2008-03-01;Saturday;21;1;PRD0902319;CL00144;DEP00051;G00015;D00003;;;;994109900140378;L;MM;Grocery;STORE00844;LS;N01;0,47;Top Up;Night
200643;2006-12-23;Saturday;17;1;PRD0901280;CL00101;DEP00034;G00010;D00003;;;;994103700110655;L;LA;Mixed;STORE02495;LS;E03;0,58;Full Shop;Evening
200640;2006-11-29;Wednesday;12;1;PRD0902503;CL00058;DEP00016;G00006;D00002;CUST0000404422;CT;DI;994103400422196;L;MM;Fresh;STORE02474;LS;W01;6,42;Full Shop;Afternoon
200732;2007-10-05;Friday;15;1;PRD0903336;CL00074;DEP00021;G00007;D00002;CUST0000620661;CT;CZ;994107800571960;L;MM;Fresh;STORE02750;LS;W02;0,69;Top Up;Evening
200746;2008-01-13;Sunday;10;1;PRD0904984;CL00091;DEP00026;G00008;D00002;CUST0000193608;CT;AT;994109200278382;L;LA;Mixed;STORE01029;LS;W02;2,72;Full Shop;Afternoon
200735;2007-10-28;Sunday;20;1;PRD0904689;CL00046;DEP00012;G00004;D00002;CUST0000761421;AZ;EQ;994108100662085;M;UM;Mixed;STORE01163;LS;E03;1,13;Small Shop;Night
200704;2007-03-25;Sunday;18;1;PRD0900602;CL00103;DEP00035;G00010;D00003;CUST0000913329;CT;FN;994105000752842;L;MM;Mixed;STORE01972;MS;E02;0,22;Full Shop;Evening
200646;2007-01-10;Wednesday;10;1;PRD0903052;CL00031;DEP00008;G00004;D00002;CUST0000725185;CT;DI;994104000601847;L;UM;Mixed;STORE02577;XLS;N01;0,71;Full Shop;Afternoon
200737;2007-11-11;Sunday;13;1;PRD0902840;CL00148;DEP00052;G00015;D00003;CUST0000793679;AZ;EQ;994108300683637;L;MM;Fresh;STORE01124;LS;E03;1,44;Top Up;Evening
200731;2007-09-25;Tuesday;20;1;PRD0902817;CL00225;DEP00077;G00024;D00006;;;;994107700121822;S;XX;XX;STORE00897;LS;S03;4,08;XX;Night
200614;2006-05-31;Wednesday;8;1;PRD0904261;CL00250;DEP00090;G00031;D00009;CUST0000451773;CT;BU;994100800444661;L;MM;Fresh;STORE02443;LS;E01;4,77;Full Shop;Afternoon
200704;2007-03-20;Tuesday;16;1;PRD0903728;CL00201;DEP00067;G00021;D00005;CUST0000854851;BG;AT;994105000714567;L;MM;Mixed;STORE01914;LS;N03;3,6;Top Up;Evening
200746;2008-01-07;Monday;19;1;PRD0902322;CL00063;DEP00019;G00007;D00002;CUST0000829520;BG;CZ;994109200675252;L;UM;Mixed;STORE00078;LS;S01;0,31;Top Up;Night
200742;2007-12-16;Sunday;13;1;PRD0900433;CL00135;DEP00048;G00013;D00003;;;;994108800039444;M;LA;Nonfood;STORE02811;MS;W03;0,13;Small Shop;Evening
200749;2008-02-01;Friday;12;1;PRD0903052;CL00031;DEP00008;G00004;D00002;CUST0000314969;BG;BU;994109500360893;L;UM;Fresh;STORE01350;MS;W03;0,95;Top Up;Afternoon
200610;2006-05-07;Sunday;16;1;PRD0903250;CL00157;DEP00053;G00016;D00003;CUST0000112977;CT;BU;994100400232003;L;MM;Fresh;STORE01365;MS;E01;1,11;Top Up;Evening
200611;2006-05-08;Monday;21;1;PRD0904412;CL00075;DEP00022;G00007;D00002;CUST0000058173;AZ;AT;994100500196402;L;LA;Mixed;STORE01648;MS;W03;0,8;Full Shop;Night
200815;2008-06-05;Thursday;16;3;PRD0901850;CL00162;DEP00055;G00016;D00003;CUST0000971596;AZ;DI;994111300801246;L;MM;Grocery;STORE00502;LS;S03;2,64;Top Up;Evening
200806;2008-04-04;Friday;17;1;PRD0903654;CL00089;DEP00025;G00008;D00002;CUST0000905847;CT;DI;994110400686315;L;MM;Mixed;STORE01490;LS;E01;1,19;Full Shop;Evening
200637;2006-11-06;Monday;8;1;PRD0903090;CL00218;DEP00073;G00023;D00005;CUST0000562288;AZ;EQ;994103100515898;L;MM;Fresh;STORE02493;LS;E02;0,32;Full Shop;Afternoon
200647;2007-01-18;Thursday;12;1;PRD0903134;CL00067;DEP00019;G00007;D00002;;;;994104100014265;L;MM;Fresh;STORE00488;MS;N03;3,71;Top Up;Afternoon
200742;2007-12-16;Sunday;13;3;PRD0901308;CL00074;DEP00021;G00007;D00002;;;;994108800096453;L;LA;Mixed;STORE01265;SS;E03;3,9;Full Shop;Evening
200725;2007-08-13;Monday;10;1;PRD0900661;CL00116;DEP00042;G00011;D00003;CUST0000688831;CT;DI;994107100616843;M;LA;Grocery;STORE00319;LS;E03;0,33;Small Shop;Afternoon
200708;2007-04-21;Saturday;9;1;PRD0903052;CL00031;DEP00008;G00004;D00002;CUST0000716962;BG;;994105400634961;L;UM;Fresh;STORE00162;SS;S01;0,37;Small Shop;Afternoon
200650;2007-02-06;Tuesday;16;1;PRD0900151;CL00130;DEP00047;G00013;D00003;CUST0000744951;CT;DI;994104400636297;L;LA;Mixed;STORE00696;XLS;E03;1,73;Full Shop;Evening
200740;2007-11-28;Wednesday;19;5;PRD0900155;CL00229;DEP00081;G00027;D00008;;;;994108600088602;M;MM;Grocery;STORE00722;SS;N02;7,9;Small Shop;Night
200724;2007-08-09;Thursday;14;1;PRD0903556;CL00006;DEP00002;G00001;D00001;CUST0000425415;CT;EQ;994107000450811;M;MM;Mixed;STORE00402;LS;S02;1,48;Top Up;Evening
200712;2007-05-20;Sunday;17;1;PRD0902577;CL00110;DEP00039;G00010;D00003;CUST0000219713;BG;BU;994105800309103;M;UM;Fresh;STORE00251;SS;S03;0,51;Small Shop;Evening
200628;2006-09-06;Wednesday;8;1;PRD0900859;CL00006;DEP00002;G00001;D00001;CUST0000266186;CT;AT;994102200334227;M;UM;Fresh;STORE02437;LS;W03;0,71;Top Up;Afternoon
200810;2008-05-01;Thursday;20;1;PRD0902640;CL00045;DEP00011;G00004;D00002;CUST0000488239;AZ;BU;994110800484790;L;LA;Grocery;STORE00319;LS;E03;1,27;Top Up;Night
200627;2006-09-03;Sunday;10;4;PRD0904294;CL00100;DEP00033;G00009;D00002;CUST0000211409;BG;BU;994102100294955;L;MM;Fresh;STORE02696;LS;W02;3,64;Top Up;Afternoon
200609;2006-04-28;Friday;15;1;PRD0903273;CL00117;DEP00042;G00011;D00003;CUST0000676380;AZ;EQ;994100300582019;L;LA;Fresh;STORE01855;MS;E03;0,51;Top Up;Evening
200642;2006-12-13;Wednesday;16;3;PRD0902641;CL00207;DEP00069;G00022;D00005;CUST0000944127;BG;;994103600774815;M;UM;Nonfood;STORE01066;LS;S01;3,36;Small Shop;Evening
200607;2006-04-13;Thursday;13;1;PRD0901606;CL00163;DEP00055;G00016;D00003;CUST0000729197;AZ;DI;994100000000000;L;MM;Mixed;STORE00025;XLS;S02;1,03;Top Up;Evening
200720;2007-07-13;Friday;8;1;PRD0904564;CL00157;DEP00053;G00016;D00003;CUST0000521329;CT;DI;994106600515649;L;MM;Fresh;STORE01741;LS;S02;2,16;Full Shop;Afternoon
200638;2006-11-15;Wednesday;11;1;PRD0902700;CL00042;DEP00011;G00004;D00002;CUST0000411523;CT;CZ;994103200421899;L;UM;Fresh;STORE00471;LS;S01;0,97;Top Up;Afternoon
200729;2007-09-11;Tuesday;12;1;PRD0901201;CL00079;DEP00022;G00007;D00002;CUST0000965913;CT;CZ;994107500803383;S;MM;Fresh;STORE02784;MS;W02;1,88;Small Shop;Afternoon
200618;2006-06-27;Tuesday;21;3;PRD0901810;CL00067;DEP00019;G00007;D00002;;;;994101200049453;M;MM;Fresh;STORE02852;MS;N03;4,56;Small Shop;Night
200609;2006-04-30;Sunday;11;3;PRD0904918;CL00025;DEP00008;G00004;D00002;CUST0000786037;BG;EQ;994100300650304;L;UM;Fresh;STORE02356;LS;E01;0,75;Full Shop;Afternoon
200714;2007-05-31;Thursday;10;1;PRD0904419;CL00085;DEP00024;G00007;D00002;CUST0000764259;BG;BU;994106000651989;M;MM;Fresh;STORE02320;MS;E03;0,01;Top Up;Afternoon
200802;2008-03-06;Thursday;12;1;PRD0901716;CL00096;DEP00030;G00008;D00002;CUST0000380952;AZ;BU;994110000422473;M;MM;Fresh;STORE01303;MS;S02;1,33;Small Shop;Afternoon
200810;2008-05-04;Sunday;17;1;PRD0902906;CL00188;DEP00062;G00018;D00004;CUST0000939140;CT;DI;994110800778036;S;XX;Nonfood;STORE00343;XLS;W02;10,14;Small Shop;Evening
200607;2006-04-15;Saturday;18;1;PRD0903246;CL00042;DEP00011;G00004;D00002;CUST0000105460;CT;CZ;994100000000000;L;MM;Fresh;STORE00681;LS;N01;1,22;Top Up;Evening
200740;2007-11-30;Friday;17;1;PRD0903620;CL00044;DEP00011;G00004;D00002;CUST0000861641;AZ;;994108600731682;M;UM;Fresh;STORE00062;MS;N01;0,47;Small Shop;Evening
200629;2006-09-16;Saturday;21;1;PRD0903755;CL00140;DEP00049;G00014;D00003;CUST0000073181;CT;DI;994102300210953;L;MM;Mixed;STORE00210;MS;N01;1,02;Full Shop;Night
200635;2006-10-23;Monday;19;1;PRD0903052;CL00031;DEP00008;G00004;D00002;CUST0000656525;BG;BU;994102900564343;L;UM;Fresh;STORE02747;MS;N03;0,28;Top Up;Night
200637;2006-11-12;Sunday;20;1;PRD0903332;CL00104;DEP00036;G00010;D00003;CUST0000216262;BG;FN;994103100296493;M;UM;Fresh;STORE01069;MS;E01;0,23;Top Up;Night
200812;2008-05-13;Tuesday;21;1;PRD0900385;CL00036;DEP00009;G00004;D00002;;;;994111000129614;L;UM;Fresh;STORE00604;XLS;N03;0,8;Top Up;Night
200711;2007-05-11;Friday;17;1;PRD0900358;CL00061;DEP00018;G00006;D00002;;;;994105700084329;M;MM;Mixed;STORE02076;MS;W01;3,69;Small Shop;Evening
200817;2008-06-19;Thursday;11;1;PRD0903078;CL00108;DEP00037;G00010;D00003;;;;994111500125910;L;LA;Fresh;STORE02280;XLS;N01;0,35;Top Up;Afternoon
200613;2006-05-23;Tuesday;10;1;PRD0903571;CL00034;DEP00009;G00004;D00002;CUST0000419547;AZ;DI;994100700420823;L;MM;Mixed;STORE02426;LS;S02;1,63;Top Up;Afternoon
200701;2007-03-02;Friday;8;3;PRD0901481;CL00020;DEP00005;G00003;D00001;;;;994104700089915;L;MM;Grocery;STORE00537;SS;W01;2,04;Top Up;Afternoon
200750;2008-02-07;Thursday;21;3;PRD0902700;CL00042;DEP00011;G00004;D00002;CUST0000546139;AZ;;994109600512850;L;UM;Fresh;STORE01230;XLS;S01;2,91;Full Shop;Night
200803;2008-03-15;Saturday;17;3;PRD0902018;CL00092;DEP00027;G00008;D00002;CUST0000590403;AZ;BU;994110100558796;M;LA;Fresh;STORE02206;XLS;S02;2,91;Small Shop;Evening
200719;2007-07-05;Thursday;17;1;PRD0900423;CL00095;DEP00029;G00008;D00002;CUST0000874266;CT;DI;994106500752057;L;MM;Fresh;STORE01217;LS;S01;1,63;Full Shop;Evening
200742;2007-12-16;Sunday;18;1;PRD0901359;CL00201;DEP00067;G00021;D00005;CUST0000955936;AZ;EQ;994108800790496;L;LA;Fresh;STORE00744;LS;E03;0,81;Top Up;Evening
200721;2007-07-16;Monday;10;1;PRD0904738;CL00078;DEP00022;G00007;D00002;CUST0000574627;BG;CZ;994106700548646;L;UM;Fresh;STORE02614;LS;W01;2,4;Full Shop;Afternoon
200701;2007-02-27;Tuesday;19;1;PRD0902195;CL00195;DEP00067;G00021;D00005;CUST0000325806;AZ;DI;994104700370792;L;MM;Fresh;STORE00278;LS;S02;3,92;Full Shop;Night
200817;2008-06-19;Thursday;21;1;PRD0903677;CL00151;DEP00052;G00015;D00003;;;;994111500029347;L;MM;Fresh;STORE01813;LS;N03;1,87;Top Up;Night
200734;2007-10-18;Thursday;19;1;PRD0904853;CL00112;DEP00039;G00010;D00003;CUST0000506758;CT;;994108000489896;L;LA;Grocery;STORE01217;LS;S01;0,95;Top Up;Night
200751;2008-02-17;Sunday;21;1;PRD0901571;CL00151;DEP00052;G00015;D00003;;;;994109700110083;M;UM;Grocery;STORE00697;MS;N03;1,31;Small Shop;Night
200712;2007-05-19;Saturday;20;1;PRD0904913;CL00144;DEP00051;G00015;D00003;;;;994105800143109;L;MM;Mixed;STORE02811;MS;W03;3,07;Full Shop;Night
200637;2006-11-09;Thursday;11;1;PRD0904800;CL00144;DEP00051;G00015;D00003;CUST0000717824;CT;DI;994103100615474;S;UM;Grocery;STORE00625;LS;S02;1,39;Small Shop;Afternoon
200705;2007-03-31;Saturday;16;3;PRD0901708;CL00077;DEP00022;G00007;D00002;;;;994105100008380;L;UM;Fresh;STORE01215;LS;E01;3,48;Top Up;Evening
200706;2007-04-04;Wednesday;13;1;PRD0901537;CL00163;DEP00055;G00016;D00003;CUST0000394577;BG;DI;994105200416679;L;MM;Mixed;STORE01306;MS;E02;0,86;Full Shop;Evening
200804;2008-03-20;Thursday;21;3;PRD0901961;CL00007;DEP00003;G00002;D00001;CUST0000129059;AZ;BU;994110200243401;L;LA;Mixed;STORE02357;LS;W02;1,14;Full Shop;Night
200632;2006-10-05;Thursday;12;1;PRD0904358;CL00063;DEP00019;G00007;D00002;CUST0000807395;AZ;AT;994102600674761;M;LA;Fresh;STORE01528;LS;W03;1,54;Small Shop;Afternoon
200734;2007-10-20;Saturday;10;1;PRD0901887;CL00063;DEP00019;G00007;D00002;CUST0000037033;BG;BU;994108000189907;L;MM;Fresh;STORE00470;LS;S01;0,86;Top Up;Afternoon
200722;2007-07-26;Thursday;20;1;PRD0902808;CL00045;DEP00011;G00004;D00002;CUST0000023634;CT;AT;994106800189562;L;MM;Fresh;STORE00765;LS;E01;0,94;Full Shop;Night
200726;2007-08-23;Thursday;17;1;PRD0903024;CL00201;DEP00067;G00021;D00005;CUST0000609524;BG;BU;994107200579209;L;MM;Fresh;STORE02408;LS;S02;2,32;Full Shop;Evening
200632;2006-10-02;Monday;11;1;PRD0902750;CL00140;DEP00049;G00014;D00003;CUST0000277308;BG;BU;994102600339972;S;MM;Grocery;STORE02076;MS;W01;1,26;Small Shop;Afternoon
200806;2008-04-04;Friday;17;1;PRD0903509;CL00198;DEP00067;G00021;D00005;CUST0000674534;AZ;FN;994110400549484;L;LA;Mixed;STORE00207;MS;W03;0,95;Top Up;Evening
200815;2008-06-07;Saturday;17;1;PRD0901014;CL00020;DEP00005;G00003;D00001;CUST0000992966;CT;DI;994111300815142;L;MM;Fresh;STORE02426;LS;S02;1,43;Full Shop;Evening
200611;2006-05-14;Sunday;21;1;PRD0900125;CL00132;DEP00047;G00013;D00003;;;;994100500142905;L;MM;Mixed;STORE02406;LS;S03;0,45;Full Shop;Night
200718;2007-06-30;Saturday;13;1;PRD0900173;CL00045;DEP00011;G00004;D00002;CUST0000716769;AZ;CZ;994106400642376;L;LA;Mixed;STORE01604;XLS;W01;1,04;Full Shop;Evening
200640;2006-12-03;Sunday;21;1;PRD0903052;CL00031;DEP00008;G00004;D00002;;;;994103400043039;M;MM;Fresh;STORE01780;MS;S03;0,24;Top Up;Night
200730;2007-09-17;Monday;11;1;PRD0903052;CL00031;DEP00008;G00004;D00002;CUST0000812830;AZ;BU;994107600677199;L;MM;Fresh;STORE00755;MS;N03;0,78;Top Up;Afternoon
200701;2007-03-02;Friday;10;3;PRD0902671;CL00155;DEP00053;G00016;D00003;CUST0000555356;AZ;BU;994104700520856;L;MM;Mixed;STORE00916;SS;N03;4,65;Top Up;Afternoon
200812;2008-05-17;Saturday;12;1;PRD0904836;CL00043;DEP00011;G00004;D00002;CUST0000665362;BG;BU;994111000600932;L;UM;Mixed;STORE02458;MS;S02;0,96;Top Up;Afternoon
200749;2008-02-01;Friday;17;6;PRD0900263;CL00155;DEP00053;G00016;D00003;CUST0000668141;AZ;BU;994109500586345;L;LA;Mixed;STORE01637;LS;S03;1,92;Top Up;Evening
200813;2008-05-23;Friday;19;4;PRD0900810;CL00038;DEP00010;G00004;D00002;CUST0000073161;BG;DI;994111100215667;L;UM;Fresh;STORE01812;LS;N01;5,08;Top Up;Night
200743;2007-12-19;Wednesday;18;4;PRD0901195;CL00162;DEP00055;G00016;D00003;CUST0000891310;CT;CZ;994108900835591;L;MM;Mixed;STORE01507;MS;E03;3,48;Top Up;Evening
200752;2008-02-22;Friday;15;3;PRD0904044;CL00014;DEP00004;G00003;D00001;CUST0000572503;CT;EQ;994109800541599;L;LA;Mixed;STORE02858;LS;W03;1,68;Top Up;Evening
200627;2006-09-02;Saturday;14;1;PRD0902767;CL00050;DEP00013;G00005;D00002;CUST0000728923;CT;CZ;994102100617834;L;MM;Mixed;STORE00934;LS;S03;3,98;Full Shop;Evening
200701;2007-03-03;Saturday;13;1;PRD0903627;CL00079;DEP00022;G00007;D00002;CUST0000139223;CT;;994104700249635;L;UM;Fresh;STORE02476;LS;N03;1,25;Full Shop;Evening
200632;2006-10-07;Saturday;10;3;PRD0902002;CL00070;DEP00020;G00007;D00002;CUST0000401874;AZ;;994102600418180;L;LA;Fresh;STORE01027;SS;W01;4,59;Full Shop;Afternoon
200708;2007-04-18;Wednesday;13;1;PRD0904309;CL00207;DEP00069;G00022;D00005;CUST0000834557;CT;DI;994105400711193;L;MM;Mixed;STORE01708;MS;E02;1,02;Full Shop;Evening
200613;2006-05-25;Thursday;13;1;PRD0901228;CL00078;DEP00022;G00007;D00002;;;;994100700124905;L;LA;Mixed;STORE01390;MS;N03;0,72;Full Shop;Evening
200743;2007-12-22;Saturday;14;3;PRD0904930;CL00162;DEP00055;G00016;D00003;CUST0000762651;CT;CZ;994108900741496;M;LA;Grocery;STORE01567;LS;E01;8,52;Small Shop;Evening
200633;2006-10-11;Wednesday;10;1;PRD0904358;CL00063;DEP00019;G00007;D00002;CUST0000062035;CT;;994102700201650;S;MM;Fresh;STORE02067;SS;S01;1,54;Small Shop;Afternoon
200620;2006-07-16;Sunday;11;1;PRD0904294;CL00100;DEP00033;G00009;D00002;CUST0000104704;AZ;FN;994101400238768;M;LA;Fresh;STORE00681;LS;N01;0,91;Top Up;Afternoon
200718;2007-07-01;Sunday;11;1;PRD0902657;CL00204;DEP00068;G00022;D00005;CUST0000336221;AZ;DI;994106400392218;M;UM;Mixed;STORE01253;LS;W02;3,01;Top Up;Afternoon
200636;2006-11-01;Wednesday;13;1;PRD0904280;CL00160;DEP00054;G00016;D00003;;;;994103000021930;M;LA;Mixed;STORE00002;LS;W01;0,57;Top Up;Evening
200811;2008-05-10;Saturday;14;1;PRD0904962;CL00078;DEP00022;G00007;D00002;CUST0000058479;BG;CZ;994110900205854;L;MM;Mixed;STORE02772;LS;W01;2,09;Full Shop;Evening
200811;2008-05-11;Sunday;16;1;PRD0901853;CL00097;DEP00030;G00008;D00002;;;;994110900111635;L;MM;Fresh;STORE00359;XLS;N01;4,03;Full Shop;Evening
200732;2007-10-02;Tuesday;15;1;PRD0901741;CL00214;DEP00071;G00022;D00005;;;;994107800001467;L;LA;Mixed;STORE01419;LS;N01;1,61;Full Shop;Evening
200805;2008-03-26;Wednesday;21;1;PRD0900638;CL00205;DEP00069;G00022;D00005;CUST0000197700;CT;BU;994110300289729;L;UM;Fresh;STORE01037;LS;N01;0,88;Top Up;Night
200651;2007-02-17;Saturday;19;1;PRD0904674;CL00067;DEP00019;G00007;D00002;;;;994104500017814;L;MM;Fresh;STORE00076;LS;N02;4,75;Top Up;Night
200626;2006-08-26;Saturday;16;1;PRD0901621;CL00212;DEP00070;G00022;D00005;CUST0000822658;AZ;DI;994102000677318;L;MM;Fresh;STORE02619;LS;S02;6,71;Top Up;Evening
200731;2007-09-24;Monday;21;1;PRD0900270;CL00202;DEP00067;G00021;D00005;;;;994107700152065;L;UM;Fresh;STORE02492;LS;S03;1,0;Top Up;Night
200731;2007-09-29;Saturday;17;3;PRD0903138;CL00108;DEP00037;G00010;D00003;CUST0000170185;BG;DI;994107700283811;L;UM;Mixed;STORE02464;LS;S02;0,93;Full Shop;Evening
200712;2007-05-17;Thursday;11;1;PRD0903946;CL00215;DEP00071;G00022;D00005;;;;994105800120431;L;UM;Fresh;STORE02196;LS;S02;1,13;Full Shop;Afternoon
200731;2007-09-24;Monday;15;1;PRD0901092;CL00140;DEP00049;G00014;D00003;;;;994107700011944;L;MM;Fresh;STORE01596;SS;N02;2,61;Full Shop;Evening
200648;2007-01-25;Thursday;15;1;PRD0903375;CL00152;DEP00052;G00015;D00003;CUST0000841764;CT;BU;994104200688613;L;MM;Mixed;STORE00435;LS;W03;2,26;Full Shop;Evening
200633;2006-10-14;Saturday;13;3;PRD0904988;CL00214;DEP00071;G00022;D00005;CUST0000555426;CT;CZ;994102700507827;M;LA;Nonfood;STORE00015;LS;E02;0,84;Small Shop;Evening
200615;2006-06-07;Wednesday;20;4;PRD0904144;CL00136;DEP00048;G00013;D00003;CUST0000262188;AZ;DI;994100900342311;M;LA;Grocery;STORE00633;LS;E01;1,52;Small Shop;Night
200714;2007-05-28;Monday;16;1;PRD0903422;CL00075;DEP00022;G00007;D00002;CUST0000106459;AZ;BU;994106000235678;L;MM;Mixed;STORE01329;MS;W02;1,3;Full Shop;Evening
200633;2006-10-13;Friday;11;1;PRD0901878;CL00043;DEP00011;G00004;D00002;CUST0000301739;CT;CZ;994102700350464;L;MM;Fresh;STORE00996;LS;N02;0,9;Full Shop;Afternoon
200714;2007-05-30;Wednesday;18;1;PRD0900776;CL00076;DEP00022;G00007;D00002;CUST0000511233;CT;BU;994106000491658;L;MM;Mixed;STORE01546;LS;W02;1,9;Full Shop;Evening
200608;2006-04-19;Wednesday;8;1;PRD0903277;CL00017;DEP00005;G00003;D00001;CUST0000027665;AZ;BU;994100200171467;L;MM;Fresh;STORE01030;LS;E03;0,86;Full Shop;Afternoon
200630;2006-09-21;Thursday;12;1;PRD0900268;CL00142;DEP00050;G00014;D00003;CUST0000225070;CT;FN;994102400309322;L;LA;Fresh;STORE02280;XLS;N01;1,4;Full Shop;Afternoon
200740;2007-11-28;Wednesday;13;1;PRD0900810;CL00038;DEP00010;G00004;D00002;CUST0000923916;BG;DI;994108600773289;L;MM;Fresh;STORE01651;LS;S01;1,27;Full Shop;Evening
200625;2006-08-20;Sunday;13;3;PRD0902830;CL00046;DEP00012;G00004;D00002;CUST0000332521;CT;BU;994101900375553;L;UM;Fresh;STORE01665;MS;W02;3,42;Top Up;Evening
200750;2008-02-10;Sunday;14;1;PRD0903786;CL00103;DEP00035;G00010;D00003;CUST0000214940;AZ;DI;994109600300108;L;LA;Mixed;STORE02408;LS;S02;0,14;Top Up;Evening
200750;2008-02-04;Monday;17;1;PRD0902488;CL00020;DEP00005;G00003;D00001;CUST0000861501;CT;EQ;994109600716683;M;UM;Fresh;STORE00471;LS;S01;1,55;Small Shop;Evening
200651;2007-02-17;Saturday;13;1;PRD0900109;CL00059;DEP00016;G00006;D00002;CUST0000651259;AZ;EQ;994104500585727;M;UM;Fresh;STORE01653;MS;S01;3,21;Small Shop;Evening
200643;2006-12-19;Tuesday;11;1;PRD0903836;CL00141;DEP00049;G00014;D00003;CUST0000991564;BG;FN;994103700935727;L;MM;Mixed;STORE01152;LS;S03;1,52;Full Shop;Afternoon
200730;2007-09-18;Tuesday;11;1;PRD0902314;CL00153;DEP00052;G00015;D00003;CUST0000882334;CT;AT;994107600721481;M;UM;Fresh;STORE00884;LS;N03;0,33;Small Shop;Afternoon
200630;2006-09-21;Thursday;18;3;PRD0901448;CL00101;DEP00034;G00010;D00003;;;;994102400009797;L;MM;Fresh;STORE00812;LS;N03;1,74;Full Shop;Evening
200714;2007-05-30;Wednesday;19;1;PRD0904242;CL00143;DEP00050;G00014;D00003;CUST0000879609;AZ;CZ;994106000724972;L;LA;Grocery;STORE00602;MS;N01;0,32;Top Up;Night
